admin_level,state,district,block,panchayat,admin_id,latitude,longitude,grid_id,grid_lat,grid_lng,distance_km,proximity_weight,mapping_rank
District,BIHAR,BEGUSARAI,N/A,N/A,IND_DIST_0175,25.8311,85.1481,GRID_077_074,25.75,85.0,17.35,0.2623,2
District,BIHAR,BEGUSARAI,N/A,N/A,IND_DIST_0175,25.8311,85.1481,GRID_078_075,26.0,85.25,21.37,0.213,3
District,BIHAR,BEGUSARAI,N/A,N/A,IND_DIST_0175,25.8311,85.1481,GRID_078_074,26.0,85.0,23.92,0.1903,4
District,BIHAR,BHOJPUR,N/A,N/A,IND_DIST_0176,24.4661,85.2381,GRID_072_075,24.5,85.25,3.96,0.6782,1
District,BIHAR,BHOJPUR,N/A,N/A,IND_DIST_0176,24.4661,85.2381,GRID_071_075,24.25,85.25,24.06,0.1115,2
District,BIHAR,BHOJPUR,N/A,N/A,IND_DIST_0176,24.4661,85.2381,GRID_072_074,24.5,85.0,24.39,0.11,3
District,BIHAR,BHOJPUR,N/A,N/A,IND_DIST_0176,24.4661,85.2381,GRID_072_076,24.5,85.5,26.77,0.1002,4
District,BIHAR,NALANDA,N/A,N/A,IND_DIST_0177,24.4361,84.7731,GRID_072_073,24.5,84.75,7.48,0.5175,1
District,BIHAR,NALANDA,N/A,N/A,IND_DIST_0177,24.4361,84.7731,GRID_071_073,24.25,84.75,20.83,0.1859,2
District,BIHAR,NALANDA,N/A,N/A,IND_DIST_0177,24.4361,84.7731,GRID_072_074,24.5,85.0,24.04,0.161,3
District,BIHAR,NALANDA,N/A,N/A,IND_DIST_0177,24.4361,84.7731,GRID_072_072,24.5,84.5,28.54,0.1356,4
District,BIHAR,PATNA,N/A,N/A,IND_DIST_0178,24.6311,85.8231,GRID_073_077,24.75,85.75,15.14,0.3064,1
District,BIHAR,PATNA,N/A,N/A,IND_DIST_0178,24.6311,85.8231,GRID_072_077,24.5,85.75,16.34,0.2839,2
District,BIHAR,PATNA,N/A,N/A,IND_DIST_0178,24.6311,85.8231,GRID_073_078,24.75,86.0,22.23,0.2087,3
District,BIHAR,PATNA,N/A,N/A,IND_DIST_0178,24.6311,85.8231,GRID_072_078,24.5,86.0,23.08,0.2011,4
District,BIHAR,KATIHAR,N/A,N/A,IND_DIST_0179,25.2911,85.0581,GRID_075_074,25.25,85.0,7.42,0.5183,1
District,BIHAR,KATIHAR,N/A,N/A,IND_DIST_0179,25.2911,85.0581,GRID_075_075,25.25,85.25,19.83,0.1939,2
District,BIHAR,KATIHAR,N/A,N/A,IND_DIST_0179,25.2911,85.0581,GRID_076_074,25.5,85.0,23.95,0.1605,3
District,BIHAR,KATIHAR,N/A,N/A,IND_DIST_0179,25.2911,85.0581,GRID_076_075,25.5,85.25,30.19,0.1274,4
District,BIHAR,KHAGARIA,N/A,N/A,IND_DIST_0180,25.7861,84.8031,GRID_077_073,25.75,84.75,6.66,0.5488,1
District,BIHAR,KHAGARIA,N/A,N/A,IND_DIST_0180,25.7861,84.8031,GRID_077_074,25.75,85.0,20.12,0.1817,2
District,BIHAR,KHAGARIA,N/A,N/A,IND_DIST_0180,25.7861,84.8031,GRID_078_073,26.0,84.75,24.37,0.15,3
District,BIHAR,KHAGARIA,N/A,N/A,IND_DIST_0180,25.7861,84.8031,GRID_077_072,25.75,84.5,30.62,0.1194,4
District,BIHAR,SARAN,N/A,N/A,IND_DIST_0181,24.4961,84.7431,GRID_072_073,24.5,84.75,0.82,0.9132,1
District,BIHAR,SARAN,N/A,N/A,IND_DIST_0181,24.4961,84.7431,GRID_072_072,24.5,84.5,24.6,0.0305,2
District,BIHAR,SARAN,N/A,N/A,IND_DIST_0181,24.4961,84.7431,GRID_072_074,24.5,85.0,26.0,0.0289,3
District,BIHAR,SARAN,N/A,N/A,IND_DIST_0181,24.4961,84.7431,GRID_071_073,24.25,84.75,27.37,0.0274,4
District,BIHAR,MADHEPURA,N/A,N/A,IND_DIST_0182,25.3961,85.7031,GRID_076_077,25.5,85.75,12.48,0.3639,1
District,BIHAR,MADHEPURA,N/A,N/A,IND_DIST_0182,25.3961,85.7031,GRID_075_077,25.25,85.75,16.92,0.2684,2
District,BIHAR,MADHEPURA,N/A,N/A,IND_DIST_0182,25.3961,85.7031,GRID_076_076,25.5,85.5,23.44,0.1937,3
District,BIHAR,MADHEPURA,N/A,N/A,IND_DIST_0182,25.3961,85.7031,GRID_075_076,25.25,85.5,26.09,0.174,4
District,BIHAR,NAWADA,N/A,N/A,IND_DIST_0183,25.6511,84.9081,GRID_077_074,25.75,85.0,14.34,0.3212,1
District,BIHAR,NAWADA,N/A,N/A,IND_DIST_0183,25.6511,84.9081,GRID_076_074,25.5,85.0,19.16,0.2404,2
District,BIHAR,NAWADA,N/A,N/A,IND_DIST_0183,25.6511,84.9081,GRID_077_073,25.75,84.75,19.28,0.2389,3
District,BIHAR,NAWADA,N/A,N/A,IND_DIST_0183,25.6511,84.9081,GRID_076_073,25.5,84.75,23.1,0.1994,4
District,BIHAR,ROHTAS,N/A,N/A,IND_DIST_0184,25.0361,85.8531,GRID_074_077,25.0,85.75,11.14,0.3917,1
District,BIHAR,ROHTAS,N/A,N/A,IND_DIST_0184,25.0361,85.8531,GRID_074_078,25.0,86.0,15.34,0.2844,2
District,BIHAR,ROHTAS,N/A,N/A,IND_DIST_0184,25.0361,85.8531,GRID_075_077,25.25,85.75,25.95,0.1681,3
District,BIHAR,ROHTAS,N/A,N/A,IND_DIST_0184,25.0361,85.8531,GRID_075_078,25.25,86.0,28.01,0.1558,4
District,BIHAR,SAMASTIPUR,N/A,N/A,IND_DIST_0185,25.6361,85.8981,GRID_077_078,25.75,86.0,16.27,0.2864,1
District,BIHAR,SAMASTIPUR,N/A,N/A,IND_DIST_0185,25.6361,85.8981,GRID_076_078,25.5,86.0,18.26,0.2551,2
District,BIHAR,SAMASTIPUR,N/A,N/A,IND_DIST_0185,25.6361,85.8981,GRID_077_077,25.75,85.75,19.51,0.2388,3
District,BIHAR,SAMASTIPUR,N/A,N/A,IND_DIST_0185,25.6361,85.8981,GRID_076_077,25.5,85.75,21.21,0.2197,4
District,BIHAR,SITAMARHI,N/A,N/A,IND_DIST_0186,25.0961,85.2531,GRID_074_075,25.0,85.25,10.69,0.4156,1
District,BIHAR,SITAMARHI,N/A,N/A,IND_DIST_0186,25.0961,85.2531,GRID_075_075,25.25,85.25,17.12,0.2596,2
District,BIHAR,SITAMARHI,N/A,N/A,IND_DIST_0186,25.0961,85.2531,GRID_074_076,25.0,85.5,27.07,0.1641,3
District,BIHAR,SITAMARHI,N/A,N/A,IND_DIST_0186,25.0961,85.2531,GRID_074_074,25.0,85.0,27.65,0.1607,4
District,BIHAR,SIWAN,N/A,N/A,IND_DIST_0187,25.6511,85.6881,GRID_077_077,25.75,85.75,12.63,0.3593,1
District,BIHAR,SIWAN,N/A,N/A,IND_DIST_0187,25.6511,85.6881,GRID_076_077,25.5,85.75,17.91,0.2533,2
District,BIHAR,SIWAN,N/A,N/A,IND_DIST_0187,25.6511,85.6881,GRID_077_076,25.75,85.5,21.82,0.2079,3
District,BIHAR,SIWAN,N/A,N/A,IND_DIST_0187,25.6511,85.6881,GRID_076_076,25.5,85.5,25.26,0.1796,4
District,BIHAR,VAISHALI,N/A,N/A,IND_DIST_0188,25.2461,85.7781,GRID_075_077,25.25,85.75,2.86,0.7495,1
District,BIHAR,VAISHALI,N/A,N/A,IND_DIST_0188,25.2461,85.7781,GRID_075_078,25.25,86.0,22.32,0.096,2
District,BIHAR,VAISHALI,N/A,N/A,IND_DIST_0188,25.2461,85.7781,GRID_074_077,25.0,85.75,27.51,0.0779,3
District,BIHAR,VAISHALI,N/A,N/A,IND_DIST_0188,25.2461,85.7781,GRID_075_076,25.25,85.5,27.97,0.0766,4
District,BIHAR,JAHANABAD,N/A,N/A,IND_DIST_0189,25.2311,84.8781,GRID_075_074,25.25,85.0,12.44,0.3543,1
District,BIHAR,JAHANABAD,N/A,N/A,IND_DIST_0189,25.2311,84.8781,GRID_075_073,25.25,84.75,13.05,0.3376,2
District,BIHAR,JAHANABAD,N/A,N/A,IND_DIST_0189,25.2311,84.8781,GRID_074_074,25.0,85.0,28.48,0.1548,3
District,BIHAR,JAHANABAD,N/A,N/A,IND_DIST_0189,25.2311,84.8781,GRID_074_073,25.0,84.75,28.75,0.1533,4
District,BIHAR,BUXAR,N/A,N/A,IND_DIST_0190,25.6511,84.8331,GRID_077_073,25.75,84.75,13.79,0.3326,1
District,BIHAR,BUXAR,N/A,N/A,IND_DIST_0190,25.6511,84.8331,GRID_076_073,25.5,84.75,18.76,0.2446,2
District,BIHAR,BUXAR,N/A,N/A,IND_DIST_0190,25.6511,84.8331,GRID_077_074,25.75,85.0,20.01,0.2293,3
District,BIHAR,BUXAR,N/A,N/A,IND_DIST_0190,25.6511,84.8331,GRID_076_074,25.5,85.0,23.72,0.1935,4
District,BIHAR,ARARIA,N/A,N/A,IND_DIST_0191,25.3661,85.8831,GRID_075_078,25.25,86.0,17.46,0.2679,1
District,BIHAR,ARARIA,N/A,N/A,IND_DIST_0191,25.3661,85.8831,GRID_075_077,25.25,85.75,18.59,0.2516,2
District,BIHAR,ARARIA,N/A,N/A,IND_DIST_0191,25.3661,85.8831,GRID_076_078,25.5,86.0,18.96,0.2467,3
District,BIHAR,ARARIA,N/A,N/A,IND_DIST_0191,25.3661,85.8831,GRID_076_077,25.5,85.75,20.01,0.2338,4
District,BIHAR,BANKA,N/A,N/A,IND_DIST_0192,24.3761,85.0731,GRID_072_074,24.5,85.0,15.64,0.2971,1
District,BIHAR,BANKA,N/A,N/A,IND_DIST_0192,24.3761,85.0731,GRID_071_074,24.25,85.0,15.86,0.293,2
District,BIHAR,BANKA,N/A,N/A,IND_DIST_0192,24.3761,85.0731,GRID_072_075,24.5,85.25,22.59,0.2057,3
District,BIHAR,BANKA,N/A,N/A,IND_DIST_0192,24.3761,85.0731,GRID_071_075,24.25,85.25,22.76,0.2042,4
District,BIHAR,BHABUA,N/A,N/A,IND_DIST_0193,24.6011,84.6531,GRID_072_073,24.5,84.75,14.91,0.3112,1
District,BIHAR,BHABUA,N/A,N/A,IND_DIST_0193,24.6011,84.6531,GRID_072_072,24.5,84.5,19.14,0.2426,2
District,BIHAR,BHABUA,N/A,N/A,IND_DIST_0193,24.6011,84.6531,GRID_073_073,24.75,84.75,19.24,0.2413,3
District,BIHAR,BHABUA,N/A,N/A,IND_DIST_0193,24.6011,84.6531,GRID_073_072,24.75,84.5,22.66,0.2049,4
District,BIHAR,JAMUI,N/A,N/A,IND_DIST_0194,24.5711,84.6981,GRID_072_073,24.5,84.75,9.49,0.4468,1
District,BIHAR,JAMUI,N/A,N/A,IND_DIST_0194,24.5711,84.6981,GRID_073_073,24.75,84.75,20.57,0.2061,2
District,BIHAR,JAMUI,N/A,N/A,IND_DIST_0194,24.5711,84.6981,GRID_072_072,24.5,84.5,21.54,0.1968,3
District,BIHAR,JAMUI,N/A,N/A,IND_DIST_0194,24.5711,84.6981,GRID_073_072,24.75,84.5,28.22,0.1502,4
District,BIHAR,KISHANGANJ,N/A,N/A,IND_DIST_0195,24.3761,85.9281,GRID_072_078,24.5,86.0,15.58,0.2981,1
District,BIHAR,KISHANGANJ,N/A,N/A,IND_DIST_0195,24.3761,85.9281,GRID_071_078,24.25,86.0,15.8,0.294,2
District,BIHAR,KISHANGANJ,N/A,N/A,IND_DIST_0195,24.3761,85.9281,GRID_072_077,24.5,85.75,22.69,0.2047,3
District,BIHAR,KISHANGANJ,N/A,N/A,IND_DIST_0195,24.3761,85.9281,GRID_071_077,24.25,85.75,22.85,0.2032,4
District,BIHAR,SHEIKHPURA,N/A,N/A,IND_DIST_0196,25.7111,84.8481,GRID_077_073,25.75,84.75,10.74,0.4025,1
District,BIHAR,SHEIKHPURA,N/A,N/A,IND_DIST_0196,25.7111,84.8481,GRID_077_074,25.75,85.0,15.82,0.2732,2
District,BIHAR,SHEIKHPURA,N/A,N/A,IND_DIST_0196,25.7111,84.8481,GRID_076_073,25.5,84.75,25.45,0.1698,3
District,BIHAR,SHEIKHPURA,N/A,N/A,IND_DIST_0196,25.7111,84.8481,GRID_076_074,25.5,85.0,27.98,0.1544,4
District,BIHAR,SUPAUL,N/A,N/A,IND_DIST_0197,25.1411,85.5831,GRID_075_076,25.25,85.5,14.72,0.3146,1
District,BIHAR,SUPAUL,N/A,N/A,IND_DIST_0197,25.1411,85.5831,GRID_074_076,25.0,85.5,17.78,0.2604,2
District,BIHAR,SUPAUL,N/A,N/A,IND_DIST_0197,25.1411,85.5831,GRID_075_077,25.25,85.75,20.7,0.2236,3
District,BIHAR,SUPAUL,N/A,N/A,IND_DIST_0197,25.1411,85.5831,GRID_074_077,25.0,85.75,22.99,0.2014,4
District,BIHAR,LAKHISARAI,N/A,N/A,IND_DIST_0198,24.4361,85.3731,GRID_072_075,24.5,85.25,14.34,0.3165,1
District,BIHAR,LAKHISARAI,N/A,N/A,IND_DIST_0198,24.4361,85.3731,GRID_072_076,24.5,85.5,14.68,0.3093,2
District,BIHAR,LAKHISARAI,N/A,N/A,IND_DIST_0198,24.4361,85.3731,GRID_071_075,24.25,85.25,24.16,0.1879,3
District,BIHAR,LAKHISARAI,N/A,N/A,IND_DIST_0198,24.4361,85.3731,GRID_071_076,24.25,85.5,24.36,0.1863,4
District,BIHAR,SHEOHAR,N/A,N/A,IND_DIST_0199,25.4711,85.2081,GRID_076_075,25.5,85.25,5.29,0.6089,1
District,BIHAR,SHEOHAR,N/A,N/A,IND_DIST_0199,25.4711,85.2081,GRID_076_074,25.5,85.0,21.13,0.1525,2
District,BIHAR,SHEOHAR,N/A,N/A,IND_DIST_0199,25.4711,85.2081,GRID_075_075,25.25,85.25,24.94,0.1292,3
District,BIHAR,SHEOHAR,N/A,N/A,IND_DIST_0199,25.4711,85.2081,GRID_076_076,25.5,85.5,29.48,0.1093,4
District,BIHAR,ARWAL,N/A,N/A,IND_DIST_0200,25.2011,84.6681,GRID_075_073,25.25,84.75,9.87,0.4307,1
District,BIHAR,ARWAL,N/A,N/A,IND_DIST_0200,25.2011,84.6681,GRID_075_072,25.25,84.5,17.76,0.2393,2
District,BIHAR,ARWAL,N/A,N/A,IND_DIST_0200,25.2011,84.6681,GRID_074_073,25.0,84.75,23.83,0.1784,3
District,BIHAR,ARWAL,N/A,N/A,IND_DIST_0200,25.2011,84.6681,GRID_074_072,25.0,84.5,28.05,0.1516,4
District,BIHAR,SAHARSA,N/A,N/A,IND_DIST_0201,24.3611,85.1481,GRID_071_075,24.25,85.25,16.1,0.2904,1
District,BIHAR,SAHARSA,N/A,N/A,IND_DIST_0201,24.3611,85.1481,GRID_072_075,24.5,85.25,18.57,0.2518,2
District,BIHAR,SAHARSA,N/A,N/A,IND_DIST_0201,24.3611,85.1481,GRID_071_074,24.25,85.0,19.44,0.2406,3
District,BIHAR,SAHARSA,N/A,N/A,IND_DIST_0201,24.3611,85.1481,GRID_072_074,24.5,85.0,21.53,0.2172,4
District,UTTAR PRADESH,ALLAHABAD,N/A,N/A,IND_DIST_0202,26.2467,81.2762,GRID_079_059,26.25,81.25,2.64,0.7635,1
District,UTTAR PRADESH,ALLAHABAD,N/A,N/A,IND_DIST_0202,26.2467,81.2762,GRID_079_060,26.25,81.5,22.32,0.0902,2
District,UTTAR PRADESH,ALLAHABAD,N/A,N/A,IND_DIST_0202,26.2467,81.2762,GRID_079_058,26.25,81.0,27.55,0.0731,3
District,UTTAR PRADESH,ALLAHABAD,N/A,N/A,IND_DIST_0202,26.2467,81.2762,GRID_078_059,26.0,81.25,27.56,0.0731,4
District,UTTAR PRADESH,AZAMGARH,N/A,N/A,IND_DIST_0203,26.6517,80.8262,GRID_081_057,26.75,80.75,13.3,0.3424,1
District,UTTAR PRADESH,AZAMGARH,N/A,N/A,IND_DIST_0203,26.6517,80.8262,GRID_080_057,26.5,80.75,18.49,0.2462,2
District,UTTAR PRADESH,AZAMGARH,N/A,N/A,IND_DIST_0203,26.6517,80.8262,GRID_081_058,26.75,81.0,20.43,0.2228,3
District,UTTAR PRADESH,AZAMGARH,N/A,N/A,IND_DIST_0203,26.6517,80.8262,GRID_080_058,26.5,81.0,24.15,0.1885,4
District,UTTAR PRADESH,BAHRAICH,N/A,N/A,IND_DIST_0204,26.7417,80.8862,GRID_081_058,26.75,81.0,11.34,0.3843,1
District,UTTAR PRADESH,BAHRAICH,N/A,N/A,IND_DIST_0204,26.7417,80.8862,GRID_081_057,26.75,80.75,13.56,0.3214,2
District,UTTAR PRADESH,BAHRAICH,N/A,N/A,IND_DIST_0204,26.7417,80.8862,GRID_080_058,26.5,81.0,29.16,0.1494,3
District,UTTAR PRADESH,BAHRAICH,N/A,N/A,IND_DIST_0204,26.7417,80.8862,GRID_080_057,26.5,80.75,30.09,0.1448,4
District,UTTAR PRADESH,BALLIA,N/A,N/A,IND_DIST_0205,26.9517,80.7962,GRID_082_057,27.0,80.75,7.06,0.5312,1
District,UTTAR PRADESH,BALLIA,N/A,N/A,IND_DIST_0205,26.9517,80.7962,GRID_082_058,27.0,81.0,20.9,0.1794,2
District,UTTAR PRADESH,BALLIA,N/A,N/A,IND_DIST_0205,26.9517,80.7962,GRID_081_057,26.75,80.75,22.89,0.1638,3
District,UTTAR PRADESH,BALLIA,N/A,N/A,IND_DIST_0205,26.9517,80.7962,GRID_082_056,27.0,80.5,29.84,0.1256,4
District,UTTAR PRADESH,BANDA,N/A,N/A,IND_DIST_0206,26.7867,81.4562,GRID_081_060,26.75,81.5,5.96,0.5762,1
District,UTTAR PRADESH,BANDA,N/A,N/A,IND_DIST_0206,26.7867,81.4562,GRID_081_059,26.75,81.25,20.87,0.1646,2
District,UTTAR PRADESH,BANDA,N/A,N/A,IND_DIST_0206,26.7867,81.4562,GRID_082_060,27.0,81.5,24.11,0.1425,3
District,UTTAR PRADESH,BANDA,N/A,N/A,IND_DIST_0206,26.7867,81.4562,GRID_081_061,26.75,81.75,29.45,0.1167,4
District,UTTAR PRADESH,BARABANKI,N/A,N/A,IND_DIST_0207,26.7717,80.3912,GRID_081_056,26.75,80.5,11.07,0.3905,1
District,UTTAR PRADESH,BARABANKI,N/A,N/A,IND_DIST_0207,26.7717,80.3912,GRID_081_055,26.75,80.25,14.23,0.3038,2
District,UTTAR PRADESH,BARABANKI,N/A,N/A,IND_DIST_0207,26.7717,80.3912,GRID_082_056,27.0,80.5,27.58,0.1567,3
District,UTTAR PRADESH,BARABANKI,N/A,N/A,IND_DIST_0207,26.7717,80.3912,GRID_082_055,27.0,80.25,28.99,0.1491,4
District,UTTAR PRADESH,BASTI,N/A,N/A,IND_DIST_0208,26.1267,80.4512,GRID_079_056,26.25,80.5,14.55,0.3157,1
District,UTTAR PRADESH,BASTI,N/A,N/A,IND_DIST_0208,26.1267,80.4512,GRID_078_056,26.0,80.5,14.91,0.3081,2
District,UTTAR PRADESH,BASTI,N/A,N/A,IND_DIST_0208,26.1267,80.4512,GRID_079_055,26.25,80.25,24.31,0.189,3
District,UTTAR PRADESH,BASTI,N/A,N/A,IND_DIST_0208,26.1267,80.4512,GRID_078_055,26.0,80.25,24.54,0.1872,4
District,UTTAR PRADESH,DEORIA,N/A,N/A,IND_DIST_0209,26.2617,80.3312,GRID_079_055,26.25,80.25,8.2,0.487,1
District,UTTAR PRADESH,DEORIA,N/A,N/A,IND_DIST_0209,26.2617,80.3312,GRID_079_056,26.25,80.5,16.88,0.2366,2
District,UTTAR PRADESH,DEORIA,N/A,N/A,IND_DIST_0209,26.2617,80.3312,GRID_080_055,26.5,80.25,27.7,0.1442,3
District,UTTAR PRADESH,DEORIA,N/A,N/A,IND_DIST_0209,26.2617,80.3312,GRID_078_055,26.0,80.25,30.21,0.1322,4
District,UTTAR PRADESH,FAIZABAD,N/A,N/A,IND_DIST_0210,26.3667,80.4662,GRID_079_056,26.25,80.5,13.41,0.3415,1
District,UTTAR PRADESH,FAIZABAD,N/A,N/A,IND_DIST_0210,26.3667,80.4662,GRID_080_056,26.5,80.5,15.2,0.3013,2
District,UTTAR PRADESH,FAIZABAD,N/A,N/A,IND_DIST_0210,26.3667,80.4662,GRID_079_055,26.25,80.25,25.16,0.182,3
District,UTTAR PRADESH,FAIZABAD,N/A,N/A,IND_DIST_0210,26.3667,80.4662,GRID_080_055,26.5,80.25,26.14,0.1752,4
District,UTTAR PRADESH,FARRUKHABAD,N/A,N/A,IND_DIST_0211,27.0267,81.1862,GRID_082_059,27.0,81.25,6.98,0.5341,1
District,UTTAR PRADESH,FARRUKHABAD,N/A,N/A,IND_DIST_0211,27.0267,81.1862,GRID_082_058,27.0,81.0,18.68,0.1996,2
District,UTTAR PRADESH,FARRUKHABAD,N/A,N/A,IND_DIST_0211,27.0267,81.1862,GRID_083_059,27.25,81.25,25.62,0.1456,3
District,UTTAR PRADESH,FARRUKHABAD,N/A,N/A,IND_DIST_0211,27.0267,81.1862,GRID_083_058,27.25,81.0,30.92,0.1206,4
District,UTTAR PRADESH,FATEHPUR,N/A,N/A,IND_DIST_0212,26.8617,81.1112,GRID_081_058,26.75,81.0,16.62,0.2794,1
District,UTTAR PRADESH,FATEHPUR,N/A,N/A,IND_DIST_0212,26.8617,81.1112,GRID_081_059,26.75,81.25,18.55,0.2503,2
District,UTTAR PRADESH,FATEHPUR,N/A,N/A,IND_DIST_0212,26.8617,81.1112,GRID_082_058,27.0,81.0,18.92,0.2453,3
District,UTTAR PRADESH,FATEHPUR,N/A,N/A,IND_DIST_0212,26.8617,81.1112,GRID_082_059,27.0,81.25,20.64,0.225,4
District,UTTAR PRADESH,GHAZIPUR,N/A,N/A,IND_DIST_0213,26.1417,80.2262,GRID_079_055,26.25,80.25,12.27,0.371,1
District,UTTAR PRADESH,GHAZIPUR,N/A,N/A,IND_DIST_0213,26.1417,80.2262,GRID_078_055,26.0,80.25,15.93,0.2857,2
District,UTTAR PRADESH,GHAZIPUR,N/A,N/A,IND_DIST_0213,26.1417,80.2262,GRID_079_054,26.25,80.0,25.58,0.178,3
District,UTTAR PRADESH,GHAZIPUR,N/A,N/A,IND_DIST_0213,26.1417,80.2262,GRID_078_054,26.0,80.0,27.54,0.1653,4
District,UTTAR PRADESH,GONDA,N/A,N/A,IND_DIST_0214,27.2367,81.3062,GRID_083_059,27.25,81.25,5.75,0.5862,1
District,UTTAR PRADESH,GONDA,N/A,N/A,IND_DIST_0214,27.2367,81.3062,GRID_083_060,27.25,81.5,19.22,0.1754,2
District,UTTAR PRADESH,GONDA,N/A,N/A,IND_DIST_0214,27.2367,81.3062,GRID_082_059,27.0,81.25,26.9,0.1253,3
District,UTTAR PRADESH,GONDA,N/A,N/A,IND_DIST_0214,27.2367,81.3062,GRID_084_059,27.5,81.25,29.8,0.1131,4
District,UTTAR PRADESH,GORAKHPUR,N/A,N/A,IND_DIST_0215,26.7117,80.1962,GRID_081_055,26.75,80.25,6.83,0.5406,1
District,UTTAR PRADESH,GORAKHPUR,N/A,N/A,IND_DIST_0215,26.7117,80.1962,GRID_081_054,26.75,80.0,19.94,0.1852,2
District,UTTAR PRADESH,GORAKHPUR,N/A,N/A,IND_DIST_0215,26.7117,80.1962,GRID_080_055,26.5,80.25,24.14,0.153,3
District,UTTAR PRADESH,GORAKHPUR,N/A,N/A,IND_DIST_0215,26.7117,80.1962,GRID_081_056,26.75,80.5,30.47,0.1212,4
District,UTTAR PRADESH,HARDOI,N/A,N/A,IND_DIST_0216,26.7867,81.1112,GRID_081_058,26.75,81.0,11.77,0.3706,1
District,UTTAR PRADESH,HARDOI,N/A,N/A,IND_DIST_0216,26.7867,81.1112,GRID_081_059,26.75,81.25,14.37,0.3035,2
District,UTTAR PRADESH,HARDOI,N/A,N/A,IND_DIST_0216,26.7867,81.1112,GRID_082_058,27.0,81.0,26.16,0.1668,3
District,UTTAR PRADESH,HARDOI,N/A,N/A,IND_DIST_0216,26.7867,81.1112,GRID_082_059,27.0,81.25,27.42,0.1591,4
District,UTTAR PRADESH,JAUNPUR,N/A,N/A,IND_DIST_0217,26.8917,80.2562,GRID_082_055,27.0,80.25,12.06,0.3787,1
District,UTTAR PRADESH,JAUNPUR,N/A,N/A,IND_DIST_0217,26.8917,80.2562,GRID_081_055,26.75,80.25,15.77,0.2896,2
District,UTTAR PRADESH,JAUNPUR,N/A,N/A,IND_DIST_0217,26.8917,80.2562,GRID_082_056,27.0,80.5,27.0,0.1691,3
District,UTTAR PRADESH,JAUNPUR,N/A,N/A,IND_DIST_0217,26.8917,80.2562,GRID_082_054,27.0,80.0,28.11,0.1625,4
District,UTTAR PRADESH,KANPUR NAGAR,N/A,N/A,IND_DIST_0218,26.4267,80.4662,GRID_080_056,26.5,80.5,8.82,0.4699,1
District,UTTAR PRADESH,KANPUR NAGAR,N/A,N/A,IND_DIST_0218,26.4267,80.4662,GRID_079_056,26.25,80.5,19.93,0.2079,2
District,UTTAR PRADESH,KANPUR NAGAR,N/A,N/A,IND_DIST_0218,26.4267,80.4662,GRID_080_055,26.5,80.25,23.01,0.1801,3
District,UTTAR PRADESH,KANPUR NAGAR,N/A,N/A,IND_DIST_0218,26.4267,80.4662,GRID_079_055,26.25,80.25,29.16,0.1421,4
District,UTTAR PRADESH,KHERI LAKHIMP,N/A,N/A,IND_DIST_0219,26.7267,80.4812,GRID_081_056,26.75,80.5,3.19,0.7227,1
District,UTTAR PRADESH,KHERI LAKHIMP,N/A,N/A,IND_DIST_0219,26.7267,80.4812,GRID_081_055,26.75,80.25,23.11,0.0999,2
District,UTTAR PRADESH,KHERI LAKHIMP,N/A,N/A,IND_DIST_0219,26.7267,80.4812,GRID_080_056,26.5,80.5,25.28,0.0913,3
District,UTTAR PRADESH,KHERI LAKHIMP,N/A,N/A,IND_DIST_0219,26.7267,80.4812,GRID_081_057,26.75,80.75,26.82,0.0861,4
District,UTTAR PRADESH,LUCKNOW,N/A,N/A,IND_DIST_0220,27.3417,80.2112,GRID_083_055,27.25,80.25,10.89,0.4044,1
District,UTTAR PRADESH,LUCKNOW,N/A,N/A,IND_DIST_0220,27.3417,80.2112,GRID_084_055,27.5,80.25,18.01,0.2445,2
District,UTTAR PRADESH,LUCKNOW,N/A,N/A,IND_DIST_0220,27.3417,80.2112,GRID_083_054,27.25,80.0,23.23,0.1896,3
District,UTTAR PRADESH,LUCKNOW,N/A,N/A,IND_DIST_0220,27.3417,80.2112,GRID_084_054,27.5,80.0,27.28,0.1615,4
District,UTTAR PRADESH,MIRZAPUR,N/A,N/A,IND_DIST_0221,26.8917,80.1962,GRID_082_055,27.0,80.25,13.17,0.3456,1
District,UTTAR PRADESH,MIRZAPUR,N/A,N/A,IND_DIST_0221,26.8917,80.1962,GRID_081_055,26.75,80.25,16.64,0.2736,2
District,UTTAR PRADESH,MIRZAPUR,N/A,N/A,IND_DIST_0221,26.8917,80.1962,GRID_082_054,27.0,80.0,22.87,0.199,3
District,UTTAR PRADESH,MIRZAPUR,N/A,N/A,IND_DIST_0221,26.8917,80.1962,GRID_081_054,26.75,80.0,25.05,0.1817,4
District,UTTAR PRADESH,PRATAPGARH,N/A,N/A,IND_DIST_0222,27.5217,81.1712,GRID_084_059,27.5,81.25,8.14,0.4877,1
District,UTTAR PRADESH,PRATAPGARH,N/A,N/A,IND_DIST_0222,27.5217,81.1712,GRID_084_058,27.5,81.0,17.06,0.2327,2
District,UTTAR PRADESH,PRATAPGARH,N/A,N/A,IND_DIST_0222,27.5217,81.1712,GRID_085_059,27.75,81.25,26.55,0.1495,3
District,UTTAR PRADESH,PRATAPGARH,N/A,N/A,IND_DIST_0222,27.5217,81.1712,GRID_085_058,27.75,81.0,30.48,0.1302,4
