date,state,district,block,latitude,longitude,nearest_grid_distance,spatial_rainfall_today,grid_rainfall_mean,grid_rainfall_std,grid_rainfall_min,grid_rainfall_max,grid_rainfall_range,spatial_rainfall_3d_sum,spatial_rainfall_7d_sum,spatial_rainfall_14d_sum,spatial_rainfall_30d_sum,spatial_rainfall_7d_mean,spatial_rainfall_14d_mean,spatial_rainfall_30d_mean,spatial_rainfall_7d_max,spatial_rainfall_14d_max,spatial_rainfall_30d_max,spatial_consecutive_dry_days,spatial_consecutive_rain_days,year,rainfall_today,rainfall_3d_sum,rainfall_7d_sum,rainfall_14d_sum,rainfall_30d_sum,rainfall_3d_mean,rainfall_7d_mean,rainfall_14d_mean,rainfall_30d_mean,rainfall_7d_max,rainfall_14d_max,rainfall_30d_max,consecutive_dry_days,consecutive_rain_days,rainfall_7d_vs_previous_7d,rainfall_14d_vs_previous_14d,rainfall_trend,month,doy,sin_day_of_year,cos_day_of_year,Nino 3.4 SST Anomaly,SOI,ONI,RONI,IOD_Index,RMM1,RMM2,amplitude,phase,onset_7d,onset_14d,onset_21d,onset_30d,break_7d,break_14d,break_21d,break_30d,heavy_rain_7d,heavy_rain_14d,heavy_rain_21d,heavy_rain_30d
2023-01-11,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,2023,0.0,0.0,0.0,0.0,0.17498080432415,0.0,0.0,0.0,0.0058326934774716,0.0,0.0,0.17498080432415,92,0,0.0,-0.17498080432415,0.0,1,11,0.1880994176117975,0.9821499931752292,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.09785509333014489,0.12978129088878632,0.2247877896912537,0.0,0.5191251635551453,0.5191251635551453,0.0978550933301591,0.09785509333014489,0.09785509333013778,0.09785509333014489,0.013979299047163555,0.00698964952358127,0.0032618364443381628,0.09785509333014489,0.09785509333014489,0.09785509333014489,92,0,2023,0.0,0.0,0.0,0.0,0.17498080432415,0.0,0.0,0.0,0.0058326934774716,0.0,0.0,0.17498080432415,93,0,0.0,-0.17498080432415,0.0,1,12,0.2049661139694953,0.9787690698649216,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.22867567845135928,0.18905342184007168,0.28671237794343424,0.0,0.6829438209533691,0.6829438209533691,0.32653077178151835,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,93,0,2023,0.0,0.0,0.0,0.0,0.17498080432415,0.0,0.0,0.0,0.0058326934774716,0.0,0.0,0.17498080432415,94,0,0.0,-0.17498080432415,0.0,1,13,0.2217721575564818,0.975098513039961,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178151835,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,94,0,2023,0.1166538670659065,0.1166538670659065,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0388846223553021,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,95,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,14,0.2385125751940764,0.9711394088771652,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.2286756784513735,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,95,0,2023,0.0,0.1166538670659065,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0388846223553021,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,96,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,15,0.2551824131233728,0.966892928939152,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,96,0,2023,0.0,0.1166538670659065,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0388846223553021,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,97,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,16,0.2717767384711357,0.9623603298276544,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,97,0,2023,0.0,0.0,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,98,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,17,0.2882906407095177,0.957542952811672,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178150414,0.32653077178149703,0.32653077178150414,0.04664725311164345,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,98,0,2023,0.0,0.0,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,99,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,18,0.3047192331091634,0.9524422234305676,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22867567845135928,0.32653077178149703,0.32653077178150414,0.0326679540644799,0.023323626555821216,0.010884359059383472,0.22867567845135928,0.22867567845135928,0.22867567845135928,99,0,2023,0.0,0.0,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,100,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,19,0.321057654185271,0.9470596510722284,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178149703,0.32653077178150414,0.0,0.023323626555821216,0.010884359059383472,0.0,0.22867567845135928,0.22867567845135928,100,0,2023,0.0,0.0,0.1166538670659065,0.1166538670659065,0.2916346713900565,0.0,0.0166648381522723,0.0083324190761361,0.0097211557130018,0.1166538670659065,0.1166538670659065,0.17498080432415,101,0,0.1166538670659065,-0.0583269372582435,0.9999142836573868,1,20,0.3373010691361842,0.9413968285264122,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178149703,0.32653077178150414,0.0,0.023323626555821216,0.010884359059383472,0.0,0.22867567845135928,0.22867567845135928,101,0,2023,0.0,0.0,0.0,0.1166538670659065,0.2916346713900565,0.0,0.0,0.0083324190761361,0.0097211557130018,0.0,0.1166538670659065,0.17498080432415,102,0,-0.1166538670659065,0.1166538670659065,-0.9999142836573868,1,21,0.3534446712740877,0.9354554315134164,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178149703,0.32653077178150414,0.0,0.023323626555821216,0.010884359059383472,0.0,0.22867567845135928,0.22867567845135928,102,0,2023,0.0,0.0,0.0,0.1166538670659065,0.2916346713900565,0.0,0.0,0.0083324190761361,0.0097211557130018,0.0,0.1166538670659065,0.17498080432415,103,0,-0.1166538670659065,0.1166538670659065,-0.9999142836573868,1,22,0.3694836834473831,0.9292372181882051,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178149703,0.32653077178150414,0.0,0.023323626555821216,0.010884359059383472,0.0,0.22867567845135928,0.22867567845135928,103,0,2023,1.5399492979049685,1.5399492979049685,1.5399492979049685,1.656603164970875,1.656603164970875,0.5133164326349895,0.2199927568435669,0.1183287974979196,0.0552201054990291,1.5399492979049685,1.5399492979049685,1.5399492979049685,0,0,1.423295430839062,1.656603164970875,0.859159797190242,1,23,0.3854133594543256,0.9227440286201428,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653077178149703,0.32653077178150414,0.0,0.023323626555821216,0.010884359059383472,0.0,0.22867567845135928,0.22867567845135928,104,0,2023,0.0,1.5399492979049685,1.5399492979049685,1.656603164970875,1.656603164970875,0.5133164326349895,0.2199927568435669,0.1183287974979196,0.0552201054990291,1.5399492979049685,1.5399492979049685,1.5399492979049685,1,0,1.423295430839062,1.656603164970875,0.859159797190242,1,24,0.4012289854475009,0.9159777842484876,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-25,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.20318881046753376,0.16742220567539334,0.2010617490878775,0.03075323812663555,0.5131720304489136,0.482418792322278,0.20318881046754797,0.20318881046753376,0.5297195822490308,0.5297195822490379,0.029026972923933393,0.037837113017787916,0.017657319408301266,0.20318881046753376,0.22867567845135928,0.22867567845135928,105,0,2023,0.1721363365650177,1.7120856344699862,1.7120856344699862,1.8287395015358927,1.8287395015358927,0.5706952114899954,0.2445836620671408,0.1306242501097066,0.0609579833845297,1.5399492979049685,1.5399492979049685,1.5399492979049685,2,0,1.5954317674040797,1.8287395015358927,0.8724167886657747,1,25,0.4169258813287287,0.908940487313808,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-26,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.20318881046754797,0.20318881046753376,0.43186448891888596,0.5297195822490379,0.029026972923933393,0.03084746349420614,0.017657319408301266,0.20318881046753376,0.22867567845135928,0.22867567845135928,106,0,2023,2.3647594451904297,2.5368957817554474,4.076845079660416,4.193498946726322,4.193498946726322,0.8456319272518158,0.582406439951488,0.2995356390518801,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,0,0,3.960191212594509,4.193498946726322,0.94436217089415,1,26,0.4324994021339788,0.901634220265486,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-27,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.20318881046754797,0.20318881046753376,0.20318881046752665,0.5297195822490379,0.029026972923933393,0.01451348646196619,0.017657319408301266,0.20318881046753376,0.20318881046753376,0.22867567845135928,107,0,2023,0.0,2.5368957817554474,4.076845079660416,4.193498946726322,4.193498946726322,0.8456319272518158,0.582406439951488,0.2995356390518801,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,1,0,3.960191212594509,4.193498946726322,0.94436217089415,1,27,0.4479449394078911,0.8940611451454876,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-28,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20318881046753376,0.20318881046752665,0.5297195822490379,0.029026972923933393,0.01451348646196619,0.017657319408301266,0.20318881046753376,0.20318881046753376,0.22867567845135928,108,0,2023,0.0,2.3647594451904297,4.076845079660416,4.076845079660416,4.193498946726322,0.7882531483968099,0.582406439951488,0.291203219975744,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,2,0,4.076845079660416,3.960191212594509,0.999997547128901,1,28,0.4632579225674917,0.88622350294858,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20318881046753376,0.20318881046752665,0.5297195822490379,0.029026972923933393,0.01451348646196619,0.017657319408301266,0.20318881046753376,0.20318881046753376,0.22867567845135928,109,0,2023,0.0,0.0,4.076845079660416,4.076845079660416,4.193498946726322,0.0,0.582406439951488,0.291203219975744,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,3,0,4.076845079660416,3.960191212594509,0.999997547128901,1,29,0.4784338202547012,0.8781236129591848,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,7.780971454763412,6.799872696399689,4.334264127323691,1.757051706314087,12.952269554138184,11.195217847824097,7.780971454763426,7.984160265230946,7.984160265230939,8.31069103701245,1.140594323604421,0.5702971618022099,0.27702303456708166,7.780971454763412,7.780971454763412,7.780971454763412,0,1,2023,0.0,0.0,2.5368957817554474,4.076845079660416,4.193498946726322,0.0,0.362413683107921,0.291203219975744,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,4,0,0.9969464838504788,3.960191212594509,0.2445381217557334,1,30,0.4934681416772373,0.8697638720650646,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0941566365301609,0.12221785634756088,0.21168753678612987,0.0,0.48887142539024353,0.48887142539024353,7.875128091293587,8.078316901761106,8.078316901761099,8.40484767354261,1.154045271680158,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,1,0,2023,0.0,0.0,2.5368957817554474,4.076845079660416,4.193498946726322,0.0,0.362413683107921,0.291203219975744,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,5,0,0.9969464838504788,3.960191212594509,0.2445381217557334,1,31,0.5083564379375122,0.8611467540480452,-0.85,3.5,-0.71,-1.02,-0.09,0.7208648494387097,0.0444740715935483,1.0273198254935485,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293587,7.875128091293573,8.078316901761099,8.40484767354261,1.1250182987562247,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,2,0,2023,0.0,0.0,2.3647594451904297,4.076845079660416,4.193498946726322,0.0,0.3378227778843471,0.291203219975744,0.1397832982242107,2.3647594451904297,2.3647594451904297,2.3647594451904297,6,0,0.6526738107204435,3.960191212594509,0.1600924727436738,2,32,0.5230943033491326,0.8522748088519838,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.09415663653017511,7.875128091293573,8.078316901761099,8.40484767354261,1.1250182987562247,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,3,0,2023,0.0,0.0,0.0,4.076845079660416,4.193498946726322,0.0,0.0,0.291203219975744,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,7,0,-4.076845079660416,3.960191212594509,-0.999997547128901,2,33,0.5376773767406141,0.8431506618282,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-03,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293573,8.078316901761099,8.40484767354261,1.1250182987562247,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,4,0,2023,0.0,0.0,0.0,4.076845079660416,4.193498946726322,0.0,0.0,0.291203219975744,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,8,0,-4.076845079660416,3.960191212594509,-0.999997547128901,2,34,0.5521013427459208,0.8337770129585915,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293573,8.078316901761099,8.40484767354261,1.1250182987562247,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,5,0,2023,0.0,0.0,0.0,4.076845079660416,4.193498946726322,0.0,0.0,0.291203219975744,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,9,0,-4.076845079660416,3.960191212594509,-0.999997547128901,2,35,0.5663619330814524,0.8241566360566663,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293573,8.078316901761099,8.40484767354261,1.1250182987562247,0.5770226358400785,0.28016158911808703,7.780971454763412,7.780971454763412,7.780971454763412,6,0,2023,0.0,0.0,0.0,4.076845079660416,4.193498946726322,0.0,0.0,0.291203219975744,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,10,0,-4.076845079660416,3.960191212594509,-0.999997547128901,2,36,0.580454927809098,0.8142923779467267,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941566365301609,8.078316901761099,8.40484767354261,0.013450948075737271,0.5770226358400785,0.28016158911808703,0.0941566365301609,7.780971454763412,7.780971454763412,7,0,2023,0.0,0.0,0.0,2.5368957817554474,4.193498946726322,0.0,0.0,0.1812068415539605,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,11,0,-2.5368957817554474,0.8802926167845724,-0.9999960581902284,2,37,0.5943761565849831,0.804187157621448,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078316901761099,8.40484767354261,0.0,0.5770226358400785,0.28016158911808703,0.0,7.780971454763412,7.780971454763412,8,0,2023,0.0,0.0,0.0,2.5368957817554474,4.193498946726322,0.0,0.0,0.1812068415539605,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,12,0,-2.5368957817554474,0.8802926167845724,-0.9999960581902284,2,38,0.6081214998935418,0.7938439653781019,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293566,8.40484767354261,0.0,0.5625091493781118,0.28016158911808703,0.0,7.780971454763412,7.780971454763412,9,0,2023,0.0,0.0,0.0,2.3647594451904297,4.193498946726322,0.0,0.0,0.1689113889421735,0.1397832982242107,0.0,2.3647594451904297,2.3647594451904297,13,0,-2.3647594451904297,0.536019943654537,-0.9999957712579464,2,39,0.6216868902665479,0.7832658619336791,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293566,8.40484767354261,0.0,0.5625091493781118,0.28016158911808703,0.0,7.780971454763412,7.780971454763412,10,0,2023,0.0,0.0,0.0,0.0,4.193498946726322,0.0,0.0,0.0,0.1397832982242107,0.0,0.0,2.3647594451904297,14,0,0.0,-4.193498946726322,0.0,2,40,0.6350683134867438,0.7724559775191742,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293566,8.40484767354261,0.0,0.5625091493781118,0.28016158911808703,0.0,7.780971454763412,7.780971454763412,11,0,2023,0.0,0.0,0.0,0.0,4.193498946726322,0.0,0.0,0.0,0.1397832982242107,0.0,0.0,2.3647594451904297,15,0,0.0,-4.193498946726322,0.0,2,41,0.6482618097757122,0.7614175109532997,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293566,8.306992580212466,0.0,0.5625091493781118,0.27689975267374883,0.0,7.780971454763412,7.780971454763412,12,0,2023,0.0,0.0,0.0,0.0,4.193498946726322,0.0,0.0,0.0,0.1397832982242107,0.0,0.0,2.3647594451904297,16,0,0.0,-4.076845079660416,0.0,2,42,0.6612634749656386,0.7501537286959042,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875128091293566,8.078316901761106,0.0,0.5625091493781118,0.2692772300587035,0.0,7.780971454763412,7.780971454763412,13,0,2023,0.0,0.0,0.0,0.0,4.193498946726322,0.0,0.0,0.0,0.1397832982242107,0.0,0.0,2.3647594451904297,17,0,0.0,-4.076845079660416,0.0,2,43,0.6740694616546161,0.7386679638813748,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941566365301538,8.078316901761106,0.0,0.006725474037868128,0.2692772300587035,0.0,0.0941566365301609,7.780971454763412,14,0,2023,0.0,0.0,0.0,0.0,4.076845079660416,0.0,0.0,0.0,0.1358948359886805,0.0,0.0,2.3647594451904297,18,0,0.0,-4.076845079660416,0.0,2,44,0.6866759803451553,0.726963615332308,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078316901761106,0.0,0.0,0.2692772300587035,0.0,0.0,7.780971454763412,15,0,2023,0.0,0.0,0.0,0.0,4.076845079660416,0.0,0.0,0.0,0.1358948359886805,0.0,0.0,2.3647594451904297,19,0,0.0,-4.076845079660416,0.0,2,45,0.6990793005655562,0.7150441465537444,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-15,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078316901761106,0.0,0.0,0.2692772300587035,0.0,0.0,7.780971454763412,16,0,2023,0.0,0.0,0.0,0.0,4.076845079660416,0.0,0.0,0.0,0.1358948359886805,0.0,0.0,2.3647594451904297,20,0,0.0,-4.076845079660416,0.0,2,46,0.7112757519738152,0.7029130847082615,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,Uttar Pradesh,Meerut,Janikhurd,28.93,77.62,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078316901761106,0.0,0.0,0.2692772300587035,0.0,0.0,7.780971454763412,17,0,2023,0.0,0.0,0.0,0.0,4.076845079660416,0.0,0.0,0.0,0.1358948359886805,0.0,0.0,2.3647594451904297,21,0,0.0,-4.076845079660416,0.0,2,47,0.7232617254437388,0.6905740195722293,-0.72,2.3,-0.54,-0.87,0.09,-0.1265683586548387,-0.2954860546387097,1.3139867793548388,3,0,0,0,0,0,0,0,0,0,0,0,0
